Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Gujarthi,
2,School Level Information,100,Boundary wall available,R,2,1545,Complete boundary wall with a gate,2,Complete boundary wall with a gate - फाटक सहित पूरी चहारदीवारी,Complete boundary wall with a gate - દરવાજા સાથે ચારે બાજુ દીવાલ,
2,School Level Information,102,Libraray available,R,2,1546,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,345,Category of Primary School,S,2,1547,Private Unaided,2,Private Unaided - निजी (शासन से सहायता-प्राप्त नहीं),Private unaided - ખાનગી સહાય ન મેળવતી,
54,Village Information,397,VCPC Operational,S,2,1548,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
3,Anganwadi Centre Information,89,Type of Anganwadi,S,2,1549,Mini-anganwaadi,2,Mini-anganwaadi - मिनी आँगनवाड़ी,Mini-anganwaadi-મીની-આંગણવાડી,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1550,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
3,Anganwadi Centre Information,135,Take Home Ration Available,R,2,1551,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
3,Anganwadi Centre Information,136,Cooked Food Available,R,2,1552,"Yes,  available and regular",2,"Yes, available and regular - हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
3,Anganwadi Centre Information,137,Immunization service available,R,2,1553,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
3,Anganwadi Centre Information,138,Health check up service available,R,2,1554,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
3,Anganwadi Centre Information,139,Referral services available,R,2,1555,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
3,Anganwadi Centre Information,140,Nutrition & Health education service available,R,2,1556,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
3,Anganwadi Centre Information,141,Counselling Services - Adolescent Girls available,R,2,1557,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - હા, ઉપલબ્ધ અને નિયમિત",
37,Child Annual Information,175,Residential status,S,2,1558,Migrated out of the village to another place,2,Migrated out of the village to another place -  इस गांव से अन्य गांव को प्रवासित हुआ है,Migrated out of the village to another place - ગામની બહાર બીજા જગ્યાએ સ્થળાંતર કર્યું છે,
37,Child Annual Information,175,Residential status,S,2,1559,Migrated permanently out of the village to another place,2,Migrated permanently out of the village to another place - इस गांव से अन्य जगह को स्थाई तौर पर प्रवासित हुआ है,Migrated permanently out of the village to another place - ગામની બહાર બીજા જગ્યાએ કામની રીતે સ્થળાંતર કર્યું છે,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1560,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1561,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
37,Child Annual Information,177,Whether enrolled in Anganwadi,R,2,1562,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1563,"Not availing, services available",2,"Not availing, services available -  सेवा उपलब्ध है, ले नहीं रहे ","Not availing, services available-ઉપલબ્ધ નથી, સેવાઓ ઉપલબ્ધ",
37,Child Annual Information,179,Whether child getting ECE?,R,2,1564,Availing from private play school,2,Availing from private play school -  निजी प्ले स्कूल से सेवा ले रहे हैं,Availing from private play school-ખાનગી નર્સરી શાળામાંથી સેવા મેળવે છે,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1565,NA (for below 3 yrs and above 6 yrs),2,NA (for below 3 yrs and above 6 yrs) - एनए (3 साल से ऊपर और 6 साल से ऊपर के लिए),"NA (for below 3 yrs and above 6 yrs)-ના, 3 વર્ષથી નીચે અને 6 વર્ષથી ઉપર",
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1566,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1567,Not applicable,2,Not applicable - लागू नहीं,Not applicable - લાગુ નથી,
54,Village Information,361,Category of secondary school,S,2,1568,Private Unaided,2,Private Unaided - निजी (शासन से सहायता-प्राप्त नहीं),Private unaided - ખાનગી સહાય ન મેળવતી,
3,Anganwadi Centre Information,113,Need for additional AWC,S,2,1570,Yes,2,Yes - हाँ,Yes - હા,
3,Anganwadi Centre Information,113,Need for additional AWC,S,2,1571,No,2,No - नहीं,No - ના,
37,Child Annual Information,166,Religion of Child,S,2,1572,Sikh,2,Sikh - सिक्ख,Sikh - શીખ,
37,Child Annual Information,166,Religion of Child,S,2,1573,Buddhist,2,Buddhist - बौद्ध,Buddhist - બૌદ્ધ,
37,Child Annual Information,166,Religion of Child,S,2,1574,Jain,2,Jain - जैन,Jain - જૈન,
37,Child Annual Information,166,Religion of Child,S,2,1575,Don't Know,2,Don't Know - नहीं जानते,Don't know - ખબર નથી,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1576,Need to help family in work/ Household occupation,2,Need to help family in work/ Household occupation - काम में परिवार की मदद की आवश्यकता/घरेलू व्यवसाय,Need to help family in work/ Household occupation - પરિવારને કામ કે એના વ્યવસાય માં મદદ કરવાની જરૂર ,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1577,Child need to work to earn money (labour work),2,Child need to work to earn money (labour work) - पैसा कमाने के लिये बच्चे को काम करना पड़ता है (बाल श्रम),Child need to work to earn money (labour work) - બાળકને કામ કરી પૈસા કમાવાની જરૂર છે (મજૂરી કામ ),
50,Child Education,317,"If never enrolled, secondary reason",S,2,1578,Family/ child migrated to other place for work or any other,2,Family/ child migrated to other place for work or any other - परिवार/बच्चे को काम के लिये दूसरी जगह विस्थापित होना पड़ा या किसी अन्य कारण से,Family/ child migrated to other place for work or any other - કુટુંબ / બાળકને કામ માટે કે અન્ય કારણસર બીજી જગ્યાએ વિસ્થાપિત થવું પડયું,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1579,Need to take care of siblings/ need to take care of domestic,2,Need to take care of siblings/ need to take care of domestic - छोटे भाई-बहनों की देखभाल करना होती/घरेलू कामकाज में हाथ बँटाना होता है,Need to take care of siblings/ need to take care of domestic - ભાઈ -બહેનો ની કાળજી લેવાની જરૂર છે/ ઘર ના અન્ય કામ માં મદદ કરવાની જરૂર છે,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1580,Parents perceive education as not useful,2,Parents perceive education as not useful - मातापिता को शिक्षा उपयोगी नहीं लगती,Parents perceive education as not useful - વાલીઓ ને લાગે છે કે શિક્ષણ ઉપયોગી નથી,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1581,Child not interested in education,2,Child not interested in education - बच्चे की शिक्षा में रुचि नहीं है,Child not interested in education - બાળક ને શિક્ષણ માં રસ નથી,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1582,Disability,2,Disability - अक्षमता,Disability - વિકલાંગતા,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1583,Teaching in school not satisfactory,2,Teaching in school not satisfactory - स्कूल में पढ़ाई संतोषजनक नहीं है,Teaching in school not satisfactory - શાળામાં શિક્ષણ સંતોષકારક નથી,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1584,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory - स्कूल में सुविधाएं पर्याप्त/संतोषजनक नहीं हैं,Facilities in school are not adequate/ satisfactory - શાળામાં સુવિધાઓ પૂરતી નથી/ અસંતોસકારક,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1585,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient - स्कूल बहुत दूर स्थित है/स्कूल जाना-आना सुविधाजनक नहीं है,School at a long distance/ Travel to school not convenient - લાંબા અંતરે શાળા/ શાળા સુધી મુસાફરી અનુકૂળ નથી,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1586,School unsafe/ travel to school unsafe,2,School unsafe/ travel to school unsafe - स्कूल असुरक्षित/ स्कूल जाना-आना असुरक्षित है,School unsafe/ travel to school unsafe - શાળા અસુરક્ષિત / શાળા જવું-આવવું  અસુરક્ષિત,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1587,Higher level schools are not available close to the village,2,Higher level schools are not available close to the village - उच्चतर स्तरीय स्कूल गाँव के नजदीक उपलब्ध नहीं हैं,Higher level schools are not available close to the village - ઉચ્ચ સ્તર શાળાઓ ગામ નજીક ઉપલ્ભધ નથી,
