Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,Choice Id,Choice Text,Choice Active Status,Kannada,Hindi,Tamil,Telugu,Bangla,Odiya,Assamese - Ahomia,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1352,Class 9,2,Class 9,Class 9 - कक्षा 9,Class 9 - வகுப்பு 9,Class 9,Class 9 - ক্লাস 9,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1353,Class 10,2,Class 10,Class 10 - कक्षा 10,Class 10 - வகுப்பு 10,Class 10,Class 10 - ক্লাস 10,Class 10 - ଦଶମ ଶ୍ରେଣୀ,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1354,Class 11,2,Class 11,Class 11 - कक्षा 11,Class 11 - வகுப்பு 11,Class 11,Class 11 - ক্লাস 11,Class 11 - ଏକାଦଶ ଶ୍ରେଣୀ,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1355,Class 12,2,Class 12,Class 12 - कक्षा 12,Class 12 - வகுப்பு 12,Class 12,Class 12 - ক্লাস 12,Class 12 - ଦ୍ୱାଦଶ ଶ୍ରେଣୀ,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1356,Graduate,2,Graduate,Graduate - स्नातक ,Graduate - இளங்கலை ,Graduate,Graduate - স্নাতক,Graduate - ଗ୍ରାଜୁଏଟ୍,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1357,Post Graduate,2,Post Graduate,Post Graduate - स्नातकोत्तर,Post Graduate - முதுகலை ,Post Graduate,Post Graduate - পোস্ট গ্রাজুয়েট,Post Graduate - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1358,Technical/Professional Education,2,Technical/Professional Education,Technical/Professional Education - तकनीकी/व्यावसायिक शिक्षा  ,Technical/Professional Education - தொழில்நுட்பக்கல்வி ,Technical/Professional Education,Technical/Professional Education - কারিগরি / পেশাগত শিক্ষা,Technical/Professional Education - ଟେକ୍ନିକାଲ/ ପ୍ରଫେସନାଲ ଶିକ୍ଷା,,
60,Lactating Mothers,562,Residential Status,S,2,1359,From this village only and stays in the village,2,From this village only and stays in the village,From this village only and stays in the village - इस गांव से केवल गांव में रहता है,From this village only and stays in the village - இதே கிராமத்தை சேர்ந்தவர் மற்றும் இங்கேயே வசிக்கிறார் ,From this village only and stays in the village,,,,
60,Lactating Mothers,562,Residential Status,S,2,1360,From other village and shifted this location,2,From other village and shifted this location,From other village and shifted this location - दूसरे गांव के हैं और यहाँ रहने आये हैं,From other village and shifted this location - வேறு கிராமத்தை சேர்ந்தவர் ஆனால் இங்கே மாறி வந்திருக்கிறார் ,From other village and shifted this location,,From other village and shifted this location - ଅନ୍ୟ ଗ୍ରାମରେ ରହିଛି ଏବଂ ସେଠାକୁ ଯାଇ ରହୁଛନ୍ତି,,
60,Lactating Mothers,562,Residential Status,S,2,1361,Migrated out of the village to another place,2,Migrated out of the village to another place,Migrated out of the village to another place - गांव से दूसरे स्थान पर पहुंचे,Migrated out of the village to another place - வேறு இடத்திற்கு இடம்பெயர்ந்து சென்று விட்டனர் ,Migrated out of the village to another place,,,,
60,Lactating Mothers,562,Residential Status,S,2,1362,Migrated permanently out of the village to another place,2,Migrated permanently out of the village to another place,Migrated permanently out of the village to another place - गांव से बाहर अन्य स्थान पर स्थायी रूप से प्रवासित हुए हैं ,Migrated permanently out of the village to another place - நிரந்தரமாக வேறு இடத்திற்கு இடம்பெயர்ந்து சென்று விட்டனர் ,Migrated permanently out of the village to another place,,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1364,January,2,January,January -  जनवरी,January - ஜனவரி,January,January - ஜனவரி,January - জানুয়ারী,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1365,February,2,February,February - फ़रवरी,February - பிப்ரவரி ,February,February - ফেব্রুয়ারি,February - ଫେବୃଆରୀ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1366,March,2,March,March - मार्च,March - மார்ச் ,March,March - মার্চ,March - ମାର୍ଚ                        ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1367,April,2,April,April - अप्रैल,April - ஏப்ரல் ,April,April - এপ্রিল,April - ଏପ୍ରିଲ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1368,May,2,May,May - मई,May - மே ,May,May - মে,May - ମଇ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1369,June,2,June,June - जून,June - ஜூன் ,June,June - জুন,June - ଜୁନ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1370,July,2,July,July - जुलाई,July - ஜூலை ,July,July - জুলাই,July - ଜୁଲାଇ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1371,August,2,August,August - अगस्त,August - ஆகஸ்ட் ,August,August - অগাস্ট,August - ଅଗଷ୍ଟ,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1372,September,2,September,September - सितम्बर,September - செப்டம்பர் ,September,September - সেপ্টেম্বর,September - ସେପ୍ଟେମ୍ବର,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1373,October,2,October,October - अक्टूबर,"October - அக்டோபர், ",October,October - অক্টোবর,October - ଅକ୍ଟୋବର,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1374,November,2,November,November - नवम्बर,"November - நவம்பர், ",November,November - নভেম্বর,November - ନଭେମ୍ବର,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1375,December,2,December,December - दिसम्बर,"December - டிசம்பர், ",December,December - ডিসেম্বর,December - ଡିସେମ୍ବର,,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,1381,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,1382,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,568,Colostrum feeding,S,2,1383,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,568,Colostrum feeding,S,2,1384,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,568,Colostrum feeding,S,2,1385,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,1386,No,2,No,No -  नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,1387,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,1388,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,1389,No,2,No,No -  नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,1390,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,1391,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable  - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,1392,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,1393,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,1394,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,572,Received complete post natal care and advice,S,2,1395,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,572,Received complete post natal care and advice,S,2,1396,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,1397,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,1398,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,1399,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,1400,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,1401,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,1402,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,1403,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,1404,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,1405,Not Applicable,2,Not Applicable,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது ,Not Applicable,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,1406,"No, did not received at all ",2,"No, did not received at all","No, did not received at all - नहीं, बिल्कुल नहीं मिला ","No, did not received at all - இல்லை","No, did not received at all",,"No, did not received at all  - ନା, କେବେ ବି ନୁହେଁ",,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,1407,"Yes, but irregular",2,"Yes, but irregular","Yes, but irregular - मिला, लेकिन अनियमित ","Yes, but irregular - ஆம், ஒழுங்கற்று ","Yes, but irregular",,"Yes, but irregular - ହଁ, ଅନିୟମିତ ଏବଂ/ କିମ୍ବା ଅସମ୍ପୂର୍ଣ୍ଣ ପରିମାଣ",,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,1408,"Yes, regular",2,"Yes, regular","Yes, regular - हाँ, नियमित","Yes, regular - ஆம், ஒழுங்காக","Yes, regular",,"Yes, regular - ହଁ, ନିୟମିତ",,
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,S,2,1409,Yes,2,Yes,Yes - हाँ ,Yes - ஆம் ,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,S,2,1410,No,2,No,No - नहीं,No - இல்லை ,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,1411,"No, did not received at all",2,"No, did not received at all","No, did not received at all - नहीं, बिल्कुल नहीं मिला","No, did not received at all - இல்லை","No, did not received at all",,"No, did not received at all - ନା, କେବେ ବି ନୁହେଁ",,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,1412,"Yes, but irregular",2,"Yes, but irregular","Yes, but irregular - मिला, लेकिन अनियमित ","Yes, but irregular - ஆம், ஒழுங்கற்று","Yes, but irregular",,"Yes, but irregular - ହଁ, ଅନିୟମିତ ଏବଂ/ କିମ୍ବା ଅସମ୍ପୂର୍ଣ୍ଣ ପରିମାଣ",,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,1413,"Yes, regular",2,"Yes, regular","Yes, regular - हाँ, नियमित","Yes, regular - ஆம், ஒழுங்காக","Yes, regular",,"Yes, regular - ହଁ, ନିୟମିତ",,
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,S,2,1414,Yes,2,Yes,Yes - हाँ ,Yes,Yes,Yes - হাঁ,Yes - ହଁ,,
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,S,2,1415,No,2,No,No -  नहीं,No,No,No - না,No - ନାହିଁ,,
60,Lactating Mothers,580,Month Complementary feeding Started,S,2,1417,0,2,0,0,0,0,0 - 0,0 - 0,,
60,Lactating Mothers,580,Month Complementary feeding Started,S,2,1418,1,2,1,1,1,1,1 - 1,1 - 1,,
60,Lactating Mothers,580,Month Complementary feeding Started,S,2,1419,2,2,2,2,2,2,2 - 2,2 - 2,,
60,Lactating Mothers,580,Month Complementary feeding Started,S,2,1420,3,2,3,3,3,3,3 - 3,3 - 3,,
