Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Tamil,Bangla,Odiya, Ahomia
57,Pregnant Women,463,MCP/MCH Card made?,R,2,1136,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,464,Date of issue of MCP/MCH card,D,2,1137,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,465,MCP/MCH card available,S,2,1138,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,465,MCP/MCH card available,S,2,1139,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,466,"Reasons, if not available",S,2,1140,With health service provider,2,With health service provider - स्वास्थ्य सेवा प्रदाता के साथ,With health service provider - சுகாதார சேவை வழங்குபவரிடம்,With health service provider স্বাস্থ্য সেবা প্রদানকারী সাথে ,With health service provider,স্বাস্থ্য সেৱাৰ সৈতে
57,Pregnant Women,467,Date of ANC registration,D,2,1141,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,468,Last Menstrual Period,D,2,1142,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,469,Whether registered in 3 months of preganancy,R,2,1143,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,469,Whether registered in 3 months of preganancy,R,2,1144,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,470,Health center Name,T,2,1145,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,1146,Mother identified late as pregnant,2,Mother identified late as pregnant - माता के गर्भधारण का देरी से पता चला,Mother identified late as pregnant - தாய் காலம் கடந்தே கர்ப்பிணி என தெரியவந்தது,Mother identified late as pregnant - মায়ের গর্ভবতী হিসাবে দেরী চিহ্নিত,Mother identified late as pregnant - ମାଆ ଗର୍ଭଧାରଣ କରିଛି ବୋଲି ବିଳମ୍ବରେ ଜଣା ପଡ଼ିଲା,Mother identified late as pregnant - গৰ্ভৱতি বুলি পিছত জানিলে
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,1147,Mother Could not contact ANM Hospital,2,Mother Could not contact ANM Hospital - ए एन एम/अस्पताल से माता संपर्क नहीं कर पाई,Mother Could not contact ANM Hospital - தாயால் ANM - தாயால் ANM-ஐ/மருத்துவமனையை தொடர்பு கொள்ள முடியவில்லை,Mother Could not contact ANM Hospital - মা ANM হাসপাতালে যোগাযোগ করতে পারেনি,Mother Could not contact ANM Hospital - ମାଆ ଏଏନ୍ଏମ୍/ ଡାକ୍ତରଖାନାକୁ ଯୋଗାଯୋଗ କରିନଥିଲା,Mother Could not contact ANM Hospital - মাকে হাস্পাতাল/ANM ৰ লগত যোগাযোগ কৰিব পৰা নাই
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,1148,ANM not available,2,ANM not available - ए एन एम उपलब्ध नहीं,ANM not available - ANM இல்லை,ANM not available - ANM উপলব্ধ নেই,ANM not available - ଏଏନ୍ଏମ୍ ନାହାନ୍ତି,ANM not available - ANM উপলব্ধ নহয়
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,1149,Other reasons,2,Other reasons - अन्य,Other reasons - பிற,Other reasons - অন্যান্য কারণে,Other reasons - ଅନ୍ୟାନ୍ୟ,Other reasons - অন্য কাৰণ
57,Pregnant Women,472,"Others,Specify",T,2,1150,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,473,No of Previous Pregnancies,T,2,1151,Not applicable,0,,,Not applicable প্রযোজ্য নয় ,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,প্ৰযোজ্য নহয়
57,Pregnant Women,474,No of live births,T,2,1152,Not applicable,0,,,Not applicable প্রযোজ্য নয় ,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,প্ৰযোজ্য নহয়
57,Pregnant Women,475,Total Numbers of Months the termination of last pregnancy/Delivery,T,2,1153,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,476,TT1 (Tetanus Toxoid) actual date,D,2,1154,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,477,TT2 Actual date,D,2,1155,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,478,TT Booster Actual Date,D,2,1156,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,479,1st ANC,S,2,1157,Done,2,Done - हुई हो,Done - செய்யப்பட்டு விட்டது,Done - সম্পন্ন,Done - କରାଯାଇଛି,Done - হৈছে
57,Pregnant Women,479,1st ANC,S,2,1158,"Not Done, Service not given",2,"Not Done, Service not given - हुई नहीं हुई, सेवायें नहीं मिलीं","Not Done, Service not given - செய்யப்படவில்லை/சேவை இல்லை","Not Done, Service not given - সম্পন্ন হয়নি, পরিষেবাটি দেওয়া হয়নি","Not Done, Service not given - କରାଯାଇନାହିଁ, ସେବା ମିଳିନାହିଁ","Not Done, Service not given - হোৱা নাই, সেৱা প্ৰদান কৰা হোৱা নাই "
57,Pregnant Women,479,1st ANC,S,2,1159,Mother Migrated,2,Mother Migrated - माता प्रवास पर गई,Mother Migrated - தாய் இடம்பெயர்ந்து விட்டார்,Mother Migrated - মায়ের মাইগ্রেট,Mother Migrated - ମାଆ ଦେଶାନ୍ତର ହୋଇଯାଇଛି,Mother Migrated - মাকজনী স্থানান্তৰ হৈছে
57,Pregnant Women,479,1st ANC,S,2,1160,Dont Know/ No information,2,Dont Know/ No information - नहीं जानते/जानकारी उपलब्ध नहीं,Dont Know/ No information - नहीं जानते/जानकारी उपलब्ध नहीं,Dont Know/ No information - জানি না / কোন তথ্য নেই,Dont Know/ No information - ଜଣା ନାହିଁ/ ସୂଚନା ମିଳିନାହିଁ,Dont Know/ No information - একো নাজানো।
57,Pregnant Women,480,1st ANC Date,D,2,1162,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,481,1st ANC weight,T,2,1163,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,484,1st ANC BP,T,2,1167,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,485,1st ANC HB,T,2,1168,NULL,2,,,Null- খালি,NULL-ନୁଁଲଲ ,প্ৰযোজ্য নহয়
57,Pregnant Women,486,1st ANC Urine Albumin,R,2,1169,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,486,1st ANC Urine Albumin,R,2,1170,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1171,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1172,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,488,1st ANC IFA Tablets received,T,2,1173,Yes,0,,,Yes - হ্যাঁ ,Yes - ହଁ ,হয়
57,Pregnant Women,488,1st ANC IFA Tablets received,T,2,1174,No,0,,,No - না,No - ନାହିଁ,নহয়
57,Pregnant Women,489,1st ANC IFA tablets consumed,T,2,1175,Yes,0,,,Yes - হ্যাঁ ,Yes - ହଁ ,হয়
57,Pregnant Women,489,1st ANC IFA tablets consumed,T,2,1176,No,0,,,No - না,No - ନାହିଁ,নহয়
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1177,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1178,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,491,1st ANC Identified as High Risk,S,2,1179,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,491,1st ANC Identified as High Risk,S,2,1180,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,491,1st ANC Identified as High Risk,S,2,1181,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - பொருந்தாது,Not Applicable - অপ্রাপ্য,Not Applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not Applicable - প্রযোজ্য নহয়
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1182,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1183,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1184,No not at all,2,"No not at all - नहीं, कभी नहीं",No not at all - இல்லை இல்லவே இல்லை,No not at all - না কখনো না,No not at all - ନାହିଁ,No not at all - নাই দিয়া হোৱা নাই
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1185,Yes irregular/Incomplete amount,2,"Yes irregular/Incomplete amount - हाँ, अनियमित एवं/अपूर्ण मात्रा ","Yes irregular/Incomplete amount - ஆம், தொடரிச்சியாக/முழுமையான அளவில் இல்லை ",Yes irregular/Incomplete amount হ্যাঁ অনিয়মিত/অসম্পূর্ণ পরিমাণ ,"Yes irregular/Incomplete amount - ହଁ, ଅନିୟମିତ ଏବଂ/ କିମ୍ବା ଅସମ୍ପୂର୍ଣ୍ଣ ପରିମାଣ",অনিয়মিত / সম্পূৰ্ণকৈ নোপোৱা
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1186,Yes regular/ Complete,2,"Yes regular/ Complete - हाँ, नियमित एवं/पूर्ण मात्रा","Yes regular/ Complete - ஆம், தொடரிச்சியாக/முழுமையான அளவில்",Yes regular/ Complete হ্যাঁ নিয়মিত/সম্পূর্ণ ,"Yes regular/ Complete - ହଁ, ନିୟମିତ ଏବଂ / କିମ୍ବା ସମ୍ପୂର୍ଣ୍ଣ ପରିମାଣର ମିଳିଛି",নিয়মিত / সম্পূৰ্ণকৈ পোৱা
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1187,Not applicable,2,Not applicable - लागू नहीं,Not applicable - பொருந்தாது,Not applicable - অপ্রাপ্য,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,Not applicable - প্রযোজ্য নহয়
57,Pregnant Women,494,MCP/MCH card updated 1st trimester,S,2,1188,Yes,2,Yes - हाँ,Yes - ஆம்,Yes - হ্যাঁ ,Yes - ହଁ,Yes - হয়
57,Pregnant Women,494,MCP/MCH card updated 1st trimester,S,2,1189,No,2,No - नहीं,No - இல்லை,No - না,No - ନାହିଁ,No - নহয়
57,Pregnant Women,495,2nd ANC,S,2,1190,Done,2,Done - हुई हो,Done - செய்யப்பட்டு விட்டது,Done - সম্পন্ন,Done - କରାଯାଇଛି,Done - হৈছে
57,Pregnant Women,495,2nd ANC,S,2,1191,"Not Done, Service not given",2,"Not Done, Service not given - हुई नहीं हुई, सेवायें नहीं मिलीं","Not Done, Service not given - செய்யப்படவில்லை/சேவை இல்லை","Not Done, Service not given - সম্পন্ন হয়নি, পরিষেবাটি দেওয়া হয়নি","Not Done, Service not given - କରାଯାଇନାହିଁ, ସେବା ମିଳିନାହିଁ","Not Done, Service not given - হোৱা নাই, সেৱা প্ৰদান কৰা হোৱা নাই "
57,Pregnant Women,495,2nd ANC,S,2,1192,Mother Migrated,2,Mother Migrated - माता प्रवास पर गई,Mother Migrated - தாய் இடம்பெயர்ந்து விட்டார்,Mother Migrated - মায়ের মাইগ্রেট,Mother Migrated - ମାଆ ଦେଶାନ୍ତର ହୋଇଯାଇଛି,Mother Migrated - মাকজনী স্থানান্তৰ হৈছে
57,Pregnant Women,495,2nd ANC,S,2,1193,Dont Know / No information,2,Dont Know / No information - नहीं जानते/जानकारी उपलब्ध नहीं,Dont Know / No information - தெரியாது,Dont Know / No information - জানি না / কোন তথ্য নেই,Dont Know / No information - ଜଣା ନାହିଁ/ ସୂଚନା ମିଳିନାହିଁ,Dont Know / No information - একো নাজানো।
