Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Tamil,Bangla,Odiya, Ahomia
54,Village Information,379,SHC Name,T,2,SHC ID - उप स्वास्थ्य केन्द्र का आई डी,SHC ID - துணை சுகாதார நிலைய அடையாள எண்,SHC ID - আত্ম-সাহায্য গোষ্ঠী ID,SHC ID - ଉପସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ପରିଚୟ ପତ୍ର,SHC ID - (উপস্বাস্থ্যকেন্দ্ৰৰ আই.ডি )
54,Village Information,380,Distance of the SHC from the village(in kms),T,2,Distance of the SHC from the village - उप स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the SHC from the village - கிராமத்திலிருந்து துணை சுகாதார நிலையம் இருக்கும் தொலைவு,Distance of the SHC from the village - গ্রাম থেকে SHC র দূরত্ব,Distance of the SHC from the village - ଗ୍ରାମଠାରୁ ଉପ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ଦୂରତ୍ୱ,Distance of the SHC from the village - (গাওঁৰ পৰা উপস্বাস্থ্যকেন্দ্ৰলৈ দুৰত্ব )
54,Village Information,381,Primary barrier in accessing SHC,S,2,Primary barrier in accessing SHC - उप स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing SHC - துணை சுகாதார நிலையம் செல்வதில் இருக்கும் தடைகள்,Primary barrier in accessing SHC - আত্ম-সাহায্য গোষ্ঠী পৌঁছানোর প্রাথমিক বাধা,Primary barrier in accessing SHC - ଉପ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ଯିବାରେ ବାଧା,Primary barrier in accessing SHC - (উপস্বাস্থ্যকেন্দ্ৰলৈ যোৱাত বাধা )
54,Village Information,382,If Other,T,2,"If Other - यदि अन्य, स्पष्ट करें",If Other - வேறு கரணங்கள் இருந்தால் குறிப்பிடவும்,"If other- যদি অন্যান্য, দয়া করে উল্লেখ করুন ",0,যদি অন্য কিবা
54,Village Information,383,PHC available,R,2,PHC available - प्राथमिक स्वास्थ्य केन्द्र उपलब्ध,PHC available - ஆரம்ப சுகாதார நிலையம் இருக்கிறதா,PHC available - PHC আছে কি না,PHC available - ପ୍ରାଥମିକ ସ୍ୱାସ୍ଥ୍ୟକେନ୍ଦ୍ର ଅଛି କି,PHC available - ( প্ৰাথমিক স্বাস্থ্যকেন্দ্ৰ উপলব্ধতা )
54,Village Information,384,PHC Name,T,2,PHC ID - प्राथमिक स्वास्थ्य केन्द्र का आई डी,PHC ID - ஆரம்ப சுகாதார நிலைய அடையாள எண்,"PHC ID - 
পি এইচ সি ID",PHC ID - ପ୍ରାଥମିକ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ପରିଚୟ ପତ୍ର,PHC ID - ( প্ৰাথমিক স্বাস্থ্যকেন্দ্ৰৰ আই.ডি )
54,Village Information,385,Distance of the PHC from the village(in kms),T,2,Distance of the PHC from the village - प्राथमिक स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the PHC from the village - கிராமத்திலிருந்து ஆரம்ப சுகாதார நிலையம் இருக்கும் தொலைவு,Distance of the PHC from the village - গ্রাম থেকে PHC র দূরত্ব,Distance of the PHC from the village - ଗ୍ରାମଠାରୁ ପ୍ରାଥମିକ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ଦୂରତ୍ୱ,Distance of the PHC from the village - ( গাওঁৰ পৰা প্ৰাথমিক স্বাস্থকেন্দ্ৰ্লৈ দুৰত্ব )
54,Village Information,386,Primary barrier in accessing PHC,S,2,Primary barrier in accessing PHC - प्राथमिक स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing PHC - ஆரம்ப சுகாதார நிலையம் செல்வதில் இருக்கும் தடைகள்,Primary barrier in accessing PHC - পি এইচ সি পৌঁছানোয় প্রাথমিক বাধা,Primary barrier in accessing PHC - ପ୍ରାଥମିକ ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ଯିବାରେ ବାଧା,Primary barrier in accessing PHC - ( প্ৰাথমিক স্বাস্থ্যকেন্দ্ৰলৈ যোৱাত বাধা )
54,Village Information,387,If Other,T,2,"If Other - यदि अन्य, स्पष्ट करें",If Other - வேறு கரணங்கள் இருந்தால் குறிப்பிடவும்,"If other -যদি অন্যান্য, দয়া করে উল্লেখ করুন ",0,যদি অন্য কিবা
54,Village Information,388,CHC available,R,2,CHC available - सामुदायिक स्वास्थ्य केन्द्र उपलब्ध,CHC available - சமுதாய சுகாதார நிலையம் இருக்கிறதா,CHC available - CHC আছে কি না,CHC available - ଗୋଷ୍ଠି ସ୍ୱାସ୍ଥ୍ୟକେନ୍ଦ୍ର ଅଛି କି,CHC available - (ৰাজহুৱা স্বাস্থকেন্দ্ৰ্ উপলব্ধনে )
54,Village Information,389,CHC Name,T,2,CHC ID - सामुदायिक स्वास्थ्य केन्द्र का आई डी,CHC ID - சமுதாய சுகாதார நிலைய அடையாள எண்,CHC ID - সি এইচ সি ID,CHC ID - ଗୋଷ୍ଠି ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ପରିଚୟ ପତ୍ର,CHC ID - (ৰাজহুৱা স্বাস্থকেন্দ্ৰৰ
54,Village Information,390,Distance of the CHC from the village(in kms),T,2,Distance of the CHC from the village - सामुदायिक स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the CHC from the village - கிராமத்திலிருந்து சமுதாய சுகாதார நிலையம் இருக்கும் தொலைவு,Distance of the CHC from the village - গ্রাম থেকে CHC র দূরত্ব,Distance of the CHC from the village - ଗ୍ରାମଠାରୁ ଗୋଷ୍ଠି ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ଦୂରତ୍ୱ,Distance of the CHC from the village - ( গাওঁৰ পৰা ৰাজহুৱা স্বাস্থকেন্দ্ৰ্লৈ দুৰত্ব )
54,Village Information,391,Primary barrier in accessing CHC,S,2,Primary barrier in accessing CHC - सामुदायिक स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing CHC - சமுதாய சுகாதார நிலையம் செல்வதில் இருக்கும் தடைகள்,Primary barrier in accessing CHC - সি এইচ সি পৌঁছানোয় প্রাথমিক বাধা,Primary barrier in accessing CHC - ଗୋଷ୍ଠି ସ୍ୱାସ୍ଥ୍ୟ କେନ୍ଦ୍ରର ଯିବାରେ ବାଧା,Primary barrier in accessing CHC - (ৰাজহুৱা স্বাস্থকেন্দ্ৰ্লৈ যোৱাত বাধা )
