Form Id,Form Name,Question Id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Odiya,
48,Labour and Migration,599,Place of Migration,S,2,1465,Neighbouring Village,2,Neighbouring Village ପଡୋଶୀ ଗ୍ରାମ,
48,Labour and Migration,599,Place of Migration,S,2,1466,Another Village in the district,2,Another Village in the districtଜ଼ିଲ୍ଲାବାହାର ର ଗ୍ରାମ,
48,Labour and Migration,599,Place of Migration,S,2,1467,Another District in the state,2,Another District in the state ରାଜ୍ୟବାହାର ର ଜ଼ିଲ୍ଲା,
48,Labour and Migration,599,Place of Migration,S,2,1468,Neighbouring State,2,Neighbouring State ପଡୋଶୀ ରାଜ୍ୟ,
48,Labour and Migration,599,Place of Migration,S,2,1469,Distant States,2,Distant States ରାଜ୍ୟ ର ଦୂରତ୍ୱ,
48,Labour and Migration,599,Place of Migration,S,2,1470,Dont Know,2,Don't know-ଜଣା ନାହିଁ ,
48,Labour and Migration,600,Sector of work,S,2,1471,Agriculture,2,Agriculture - କୃଷି,
48,Labour and Migration,600,Sector of work,S,2,1472,Domestic Work,2,Domestic Work - ଘରୋଇ କାମ,
48,Labour and Migration,600,Sector of work,S,2,1473,Beedi Rolling,2,Beedi Rolling - ବିଡ଼ି ତିଆରି,
48,Labour and Migration,600,Sector of work,S,2,1474,Brick Kilns,2,Brick Kilns - ଇଟା ଭାଟି,
48,Labour and Migration,600,Sector of work,S,2,1475,Carpet Weaving,2,Carpet Weaving - ଗାଲିଚା ବୁଣା,
48,Labour and Migration,600,Sector of work,S,2,1476,Construction,2,Construction - ନିର୍ମାଣ କାର୍ଯ୍ୟ,
48,Labour and Migration,600,Sector of work,S,2,1477,Fireworks and matches factorires,2,Fireworks and matches factorires - ବାଣ ଓ ଦିଆସିଲି ତିଆରି କାରଖାନା,
48,Labour and Migration,600,Sector of work,S,2,1478,Hotels or restaurants,2,Hotels or restaurants - ହେଟେଲ/ ରେଷ୍ଟୁରାଂଟ,
48,Labour and Migration,600,Sector of work,S,2,1479,Mining or Quarries,2,Mining or Quarries - ଖଣି/  ଖାଦାନ,
48,Labour and Migration,600,Sector of work,S,2,1480,Diamond and gems industry,2,Diamond and gems industry - ହୀରା ଓ ରତ୍ନ ପଥର ଉଦ୍ୟୋଗ,
48,Labour and Migration,600,Sector of work,S,2,1481,Grazing,2,Grazing - ଗୋରୁ ଚରାଇବା,
48,Labour and Migration,600,Sector of work,S,2,1482,Zari work,2,Zari work - ଜରି କାମ,
48,Labour and Migration,600,Sector of work,S,2,1483,Piece meal work,2,Piece meal work - ଖଣ୍ଡ ହିସାବରେ କାମ କରିବା,
48,Labour and Migration,600,Sector of work,S,2,1484,Flower picking,2,Flower picking - ଫୁଲ ତୋଳା,
48,Labour and Migration,600,Sector of work,S,2,1485,Street Vending,2,Street Vending - ପୁଲା ବିକାଳ,
48,Labour and Migration,600,Sector of work,S,2,1486,Garage Work,2,Garage Work - ଗ୍ୟାରେଚ୍ କାମ,
48,Labour and Migration,600,Sector of work,S,2,1487,Pollination,2,Pollination - ପରାଗସଙ୍ଗମ କରାଇବା,
48,Labour and Migration,600,Sector of work,S,2,1488,"Industry, other than given above",2,"Industry, other than given above - ଉଦ୍ୟୋଗ, ଉପରେ ଦିଆଯାଇଥିବା କାମଠାରୁ ଭିନ",
48,Labour and Migration,600,Sector of work,S,2,1489,Paper milk distribution,2,Paper milk distribution - ଖବରକାଗଜ/ କ୍ଷୀର ବାଂଟିବା,
48,Labour and Migration,600,Sector of work,S,2,1490,NFTP Collection,2,NFTP Collection - ଅଣ ଜଙ୍ଗଲଜାତ ଦ୍ରବ୍ୟ ସଂଗ୍ରହ,
48,Labour and Migration,600,Sector of work,S,2,1491,Fishing,2,Fishing - ମାଛ ଧରା,
48,Labour and Migration,600,Sector of work,S,2,1492,Rag picking,2,Rag picking - ଜରି ଗୋଟାଇବା,
48,Labour and Migration,600,Sector of work,S,2,1493,Begging,2,Begging - ଭକ୍ଷା ବୃତି,
48,Labour and Migration,600,Sector of work,S,2,1494,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
48,Labour and Migration,600,Sector of work,S,2,1495,Dont Know,2,Don't know-ଜଣା ନାହିଁ ,
48,Labour and Migration,601,If others specify,T,2,1497,NULL,2,NULL-ଅବିଧେୟ,
2,School Level Information,602,Total Other Boys (Religion),T,2,1498,NULL,2,NULL-ଅବିଧେୟ,
2,School Level Information,603,Total Other Girls (Religion),T,2,1499,NULL,2,NULL-ଅବିଧେୟ,
51,School Education Retention,329,Reason for not in school - primary reason,S,2,1500,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
55,House Hold Information,411,Do you have homestead land,S,2,1501,No,2,No - ନାହିଁ,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,1502,Didn't Received any Money,2,Didn't Received any Money :ପ୍ରାପ୍ୟ ଅର୍ଥ ଗ୍ରହଣ କରିନାହିଁ,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,1503,Received less money against due,2,"Received less money against dueପ୍ରାପ୍ୟ ଅର୍ଥ ଠାରୁ କମ
 ଗ୍ରହଣ କରିଛି",
55,House Hold Information,420,Amount Received (MGNREGA),R,2,1504,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,R,2,1505,Yes,2,Yes - ହଁ,
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,R,2,1506,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
37,Child Annual Information,180,Is the child Challenged?,R,2,1507,"Yes, mentally challenged",2,"Yes, mentally challenged ହଁ ମାନସିକ ବିକୃତି ",
37,Child Annual Information,180,Is the child Challenged?,R,2,1508,"Yes, both",2,"Yes, both  ହଁ, ଉଭୟ ",
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1509,Engaged,2,Engaged,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1510,Married,2,Married,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1511,Widowed,2,Widowed,
37,Child Annual Information,184,Current Location of child,S,2,1512,Education Residential School,2,Education Residential School,
37,Child Annual Information,184,Current Location of child,S,2,1513,Child Care Institution/Homes/Observation Home,2,Child Care Institution/Homes/Observation Home,
37,Child Annual Information,184,Current Location of child,S,2,1514,Child Migrated (for work/employment),2,Child Migrated (for work/employment),
37,Child Annual Information,184,Current Location of child,S,2,1515,Married child at in-laws house,2,Married child at in-laws house,
37,Child Annual Information,184,Current Location of child,S,2,1516,Others,2,Others - ଅନ୍ୟାନ୍ୟ,
69,Testing Form,604,Name,T,2,1517,NULL,2,NULL-ଅବିଧେୟ,
57,Pregnant Women,466,"Reasons, if not available",S,2,1518,Misplaced/ Lost/ Damaged,2,Misplaced/ Lost/ Damaged,
57,Pregnant Women,466,"Reasons, if not available",S,2,1519,With other member of the HH,2,With other member of the HH,
57,Pregnant Women,473,No of Previous Pregnancies,T,2,1521,Not available,0,Not available -ୟୁନାଵୈଳବଳେ,
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1522,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,497,2nd ANC Weight,T,2,1523,Not applicable,0,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,506,2nd ANC - High Risk Referred,S,2,1524,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,519,3rd ANC - Identified as High Risk,S,2,1525,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,520,3rd ANC - High Risk Referred,S,2,1526,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,533,4th ANC - Identified as High Risk,S,2,1527,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,1528,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
57,Pregnant Women,541,Received free transportation from Government,S,2,1529,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,1530,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
60,Lactating Mothers,581,Enrolled in AWC,S,2,1531,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
49,Child Vaccination and Immuniza,295,Pentavalent - 1,S,2,1532,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
2,School Level Information,84,Separate mathematics teachers,S,2,1533,Yes,2,Yes - ହଁ,
2,School Level Information,84,Separate mathematics teachers,S,2,1534,No,2,No  - ନାହିଁ,
2,School Level Information,85,Separate Science teachers,S,2,1535,Yes,2,Yes - ହଁ,
2,School Level Information,85,Separate Science teachers,S,2,1536,No,2,No  - ନାହିଁ,
2,School Level Information,86,Separate Language teachers,S,2,1537,Yes,2,Yes - ହଁ,
2,School Level Information,86,Separate Language teachers,S,2,1538,No,2,No  - ନାହିଁ,
2,School Level Information,87,Separate teachers for SST,S,2,1539,Yes,2,Yes - ହଁ,
2,School Level Information,87,Separate teachers for SST,S,2,1540,No,2,No  - ନାହିଁ,
2,School Level Information,96,School building available,S,2,1541,"No, classes conducted in a tent or under some other temporary structures",2,"No, classes conducted in a tent or under some other temporary structures",
2,School Level Information,96,School building available,S,2,1542,"Yes, rented building",2,"Yes, rented building",
2,School Level Information,96,School building available,S,2,1543,"Yes, in the premises of panchayat/religious place",2,"Yes, in the premises of panchayat/religious place",
2,School Level Information,99,Water available in Toilet,S,2,1544,"Yes, water brought from outside and stored in the toilet",2,"Yes, water brought from outside and stored in the toilet",
2,School Level Information,100,Boundary wall available,R,2,1545,Complete boundary wall with a gate,2,Complete boundary wall with a gate,
2,School Level Information,102,Libraray available,R,2,1546,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
54,Village Information,345,Category of Primary School,S,2,1547,Private Unaided,2,Private Unaided,
54,Village Information,397,VCPC Operational,S,2,1548,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
3,Anganwadi Centre Information,89,Type of Anganwadi,S,2,1549,Mini-anganwaadi,2,Mini-anganwaadi,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1550,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
3,Anganwadi Centre Information,135,Take Home Ration Available,R,2,1551,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
3,Anganwadi Centre Information,136,Cooked Food Available,R,2,1552,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
3,Anganwadi Centre Information,137,Immunization service available,R,2,1553,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
3,Anganwadi Centre Information,138,Health check up service available,R,2,1554,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
3,Anganwadi Centre Information,139,Referral services available,R,2,1555,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
3,Anganwadi Centre Information,140,Nutrition & Health education service available,R,2,1556,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
3,Anganwadi Centre Information,141,Counselling Services - Adolescent Girls available,R,2,1557,"Yes,  available and regular",2,"Yes,  available and regular-ଏସ,ଅଵିଲାଵଲେ ଆଣ୍ଡ ରେଗୁଲାର ",
37,Child Annual Information,175,Residential status,S,2,1558,Migrated out of the village to another place,2,Migrated out of the village to another place,
37,Child Annual Information,175,Residential status,S,2,1559,Migrated permanently out of the village to another place,2,Migrated permanently out of the village to another place,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1560,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1561,Don't Know,2,Don't know-ଜଣା ନାହିଁ ,
37,Child Annual Information,177,Whether enrolled in Anganwadi,R,2,1562,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1563,"Not availing, services available",2,"Not availing, services available",
37,Child Annual Information,179,Whether child getting ECE?,R,2,1564,Availing from private play school,2,Availing from private play school,
37,Child Annual Information,179,Whether child getting ECE?,R,2,1565,NA (for below 3 yrs and above 6 yrs),2,NA (for below 3 yrs and above 6 yrs),
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1566,Don't Know,2,Don't know-ଜଣା ନାହିଁ ,
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1567,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
54,Village Information,361,Category of secondary school,S,2,1568,Private Unaided,2,Private Unaided,
3,Anganwadi Centre Information,113,Need for additional AWC,S,2,1570,Yes,2,Yes - ହଁ,
3,Anganwadi Centre Information,113,Need for additional AWC,S,2,1571,No,2,No  - ନାହିଁ,
37,Child Annual Information,166,Religion of Child,S,2,1572,Sikh,2,Sikh - ଶିଖ୍,
37,Child Annual Information,166,Religion of Child,S,2,1573,Buddhist,2,Buddhist,
37,Child Annual Information,166,Religion of Child,S,2,1574,Jain,2,Jain,
37,Child Annual Information,166,Religion of Child,S,2,1575,Don't Know,2,Don't know-ଜଣା ନାହିଁ ,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1576,Need to help family in work/ Household occupation,2,Need to help family in work/ Household occupation,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1577,Child need to work to earn money (labour work),2,Child need to work to earn money (labour work),
50,Child Education,317,"If never enrolled, secondary reason",S,2,1578,Family/ child migrated to other place for work or any other,2,Family/ child migrated to other place for work or any other,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1579,Need to take care of siblings/ need to take care of domestic,2,Need to take care of siblings/ need to take care of domestic,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1580,Parents perceive education as not useful,2,Parents perceive education as not useful,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1581,Child not interested in education,2,Child not interested in education,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1582,Disability,2,Disability,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1583,Teaching in school not satisfactory,2,Teaching in school not satisfactory,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1584,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1585,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1586,School unsafe/ travel to school unsafe,2,School unsafe/ travel to school unsafe,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1587,Higher level schools are not available close to the village,2,Higher level schools are not available close to the village,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1588,MDM not available or not available regularly/ Quality of MDM,2,MDM not available or not available regularly/ Quality of MDM,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1589,Discrimination by teacher/ Misbehaviour by teacher from higher caste,2,Discrimination by teacher/ Misbehaviour by teacher from higher caste,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1590,Discrimination by other children/ Misbehaviour by other children from higher caste,2,Discrimination by other children/ Misbehaviour by other children from higher caste,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1591,Corporal punishment,2,Corporal punishment,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1592,Sexual harassment,2,Sexual harassment - ଯୌନ ଶୋଷଣର ଶିକାର,
50,Child Education,317,"If never enrolled, secondary reason",S,2,1593,Not applicable,2,Not applicable - ଏହା ଲାଗୁ ନୁହେଁ,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1594,Need to help family in work/ Household occupation,2,Need to help family in work/ Household occupation,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1595,Child need to work to earn money (labour work),2,Child need to work to earn money (labour work),
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1596,Family/ child migrated to other place for work or any other,2,Family/ child migrated to other place for work or any other,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1597,Parents perceive education as not useful,2,Parents perceive education as not useful,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1598,Child not interested in education,2,Child not interested in education,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1599,Disability,2,Disability,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1600,Teaching in school not satisfactory,2,Teaching in school not satisfactory,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1601,Facilities in school are not adequate/ satisfactory,2,Facilities in school are not adequate/ satisfactory,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1602,School at a long distance/ Travel to school not convenient,2,School at a long distance/ Travel to school not convenient,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1603,School unsafe/ travel to school unsafe,2,School unsafe/ travel to school unsafe,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1604,Higher level schools are not available close to the village,2,Higher level schools are not available close to the village,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1605,MDM not available or not available regularly/ Quality of MDM,2,MDM not available or not available regularly/ Quality of MDM,
50,Child Education,318,"If never enrolled, tertiary reason",S,2,1606,Discrimination by teacher/ Misbehaviour by teacher from higher caste,2,Discrimination by teacher/ Misbehaviour by teacher from higher caste,
